OrgID,Charity Name,Address ,City,State,Zip,Website URL,Cause,Total Expenses,Total Net Assets
9889,The Rutherford Institute,P.O. Box 7482 ,Charlottesville,VA,22906,http://www.rutherford.org,Advocacy and Education,"$845,764 ","$43,775 "
10288,The SAFE Alliance,4800 Manor Road Building A,Austin,TX,78723,https://www.safeaustin.org/,Social Services,"$21,006,756 ","$6,595,725 "
11002,The Safe America Foundation,2000 First Drive Suite 310,Marietta,GA,30062,https://safeamerica.org/,Social and Public Policy Research,"$723,271 ","($50,706)"
12340,The Safina Center,80 North Country Road ,Setauket,NY,11733,http://safinacenter.org/,Environmental Protection and Conservation,"$537,704 ","$1,488,559 "
4554,The Saint Paul Foundation,101 Fifth Street East Suite 2400,Saint Paul,MN,55101,http://saintpaulfoundation.org,Community Foundations,"$73,339,461 ","$861,120,999 "
11802,The Samaritan Inn,1725 North McDonald Street ,Mckinney,TX,75071,http://www.thesamaritaninn.org/,Homeless Services,"$4,414,590 ","$6,678,998 "
4555,The San Diego Foundation,2508 Historic Decatur Road Suite 200,San Diego,CA,92106,http://www.sdfoundation.org,Community Foundations,"$83,562,644 ","$740,069,162 "
12624,The San Diego LGBT Community Center,3909 Centre Street ,San Diego,CA,92103,http://www.thecentersd.org,Advocacy and Education,"$6,692,218 ","$5,167,002 "
4431,The San Francisco Foundation,One Embarcadero Center  Suite 1400,San Francisco,CA,94111,http://www.sff.org,Community Foundations,"$180,415,135 ","$1,457,089,134 "
4430,The San Francisco-Marin Food Bank,900 Pennsylvania Avenue ,San Francisco,CA,94107,https://www.sfmfoodbank.org/,"Food Banks, Food Pantries, and Food Distribution","$96,651,198 ","$24,611,327 "
5743,The Santa Fe Opera,301 Opera Drive ,Santa Fe,NM,87506,http://www.santafeopera.org/,Performing Arts,"$26,487,420 ","$118,901,452 "
14412,The Sarasota Ballet,5555 North Tamiami Trail ,Sarasota,FL,34243,http://www.sarasotaballet.org/,Performing Arts,"$7,329,485 ","$4,761,263 "
9280,The School of American Ballet,70 Lincoln Center Plaza Fifth Floor,New York,NY,10023,http://sab.org/,Performing Arts,"$16,253,035 ","$85,912,964 "
15129,The Schubert Club,302 Landmark Center 75 West 5th Street,Saint Paul,MN,55102,http://schubert.org/,Performing Arts,"$2,114,523 ","$18,568,557 "
4445,The Scripps Research Institute,10550 North Torrey Pines Road TPC2,La Jolla,CA,92037,http://www.scripps.edu,Medical Research,"$373,107,791 ","$642,933,844 "
4452,The Seattle Public Library Foundation,1000 Fourth Avenue ,Seattle,WA,98104,http://foundation.spl.org/,"Libraries, Historical Societies and Landmark Preservation","$6,337,337 ","$66,010,251 "
13192,The Second Step,P.O. Box 600213 ,Newtonville,MA,2460,http://www.thesecondstep.org,Social Services,"$1,962,216 ","$2,099,037 "
7176,The SEED Foundation,1730 Rhode Island Avenue Northwest Suite 1102,Washington,DC,20036,http://www.seedfoundation.com/,Youth Education Programs and Services,"$4,918,083 ","$5,324,242 "
4460,The Seeing Eye,1 Seeing Eye Way ,Morristown,NJ,7960,http://www.seeingeye.org,"Animal Rights, Welfare, and Services","$27,121,697 ","$294,437,763 "
15210,The Senior Source,3910 Harry Hines Boulevard ,Dallas,TX,75219,http://www.theseniorsource.org,Social Services,"$6,219,298 ","$8,503,251 "
10364,The Sentencing Project,"1705 DeSales Street, NW Eighth Floor",Washington,DC,20036,http://www.sentencingproject.org/,Advocacy and Education,"$1,433,500 ","$2,959,798 "
17329,The Sentry,1420 K Street NW Suite 200,Washington,DC,20005,https://thesentry.org/,"International Peace, Security, and Affairs","$3,231,978 ","$6,326,556 "
7380,The Shade Tree,One West Owens Avenue ,Las Vegas,NV,89030,http://www.theshadetree.org,Homeless Services,"$3,417,836 ","$11,633,537 "
15460,The Shakespeare Theatre of New Jersey,3 Vreeland Road ,Florham Park,NJ,7932,http://www.shakespearenj.org/,Performing Arts,"$4,076,684 ","$5,652,558 "
3257,The Shalom Hartman Institute of North America,475 Riverside Drive Suite 1450,New York,NY,10115,https://hartman.org.il/NA_Index.asp?Cat_Id=197&Cat_Type=Centers,Adult Education Programs and Services,"$17,354,381 ","$26,610,580 "
13294,The Sharing Center,600 North Highway 17-92 Suite 158,Longwood,FL,32750,http://thesharingcenter.org,Social Services,"$4,674,570 ","$834,660 "
16279,The Shawn Carter Foundation,1450 Brickell Avenue 18th Floor,Miami,FL,33131,https://www.shawncartersf.com/,Youth Education Programs and Services,"$623,706 ","$485,172 "
10938,The Shea Center for Therapeutic Riding,26284 Oso Road ,San Juan Capistrano,CA,92675,http://www.sheacenter.org/,Patient and Family Support,"$4,179,182 ","$14,476,244 "
10359,The Sheepfold,P.O. Box 4487 ,Orange,CA,92863,https://www.thesheepfold.org/,Children's and Family Services,"$2,727,899 ","$6,366,191 "
12127,The Sheldon Arts Foundation,3648 Washington Boulevard ,Saint Louis,MO,63108,http://www.thesheldon.org,Performing Arts,"$3,404,012 ","$17,147,270 "
7616,The Shelter for Abused Women & Children,P.O. Box 10102 ,Naples,FL,34101,http://www.naplesshelter.org/,Social Services,"$4,893,493 ","$35,519,990 "
11861,The Sikh Coalition,50 Broad Street Suite 504,New York,NY,10004,http://www.sikhcoalition.org,Advocacy and Education,"$1,974,764 ","$2,273,474 "
5493,The Society of St. Andrew,3383 Sweet Hollow Rd. ,Big Island,VA,24526,http://www.endhunger.org,"Food Banks, Food Pantries, and Food Distribution","$17,031,454 ","$1,842,643 "
13557,The Society of St. Vincent de Paul Georgia,2050 Chamblee Tucker Road ,Atlanta,GA,30341,http://www.svdpgeorgia.org,Social Services,"$15,745,509 ","$2,962,481 "
13699,The Society of St. Vincent de Paul in Cincinnati,1125 Bank Street ,Cincinnati,OH,45214,http://www.svdpcincinnati.org/,Social Services,"$8,062,075 ","$19,603,390 "
17298,The Source,6009 Richmond Avenue Suite 130,Houston,TX,77057,https://www.thesourceforwomen.org/,Treatment and Prevention Services,"$1,719,822 ","$234,378 "
9251,The South Carolina Historical Society,100 Meeting Street ,Charleston,SC,29401,http://schistory.org/,"Libraries, Historical Societies and Landmark Preservation","$1,213,556 ","$10,044,324 "
6032,The Southern Education Foundation,101 Marietta Street NW 16th Floor,Atlanta,GA,30303,http://www.southerneducation.org/,Education Policy and Reform,"$4,317,463 ","$24,723,085 "
4475,The SPCA for Monterey County,1002 Monterey-Salinas Highway ,Salinas,CA,93908,http://www.spcamc.org,"Animal Rights, Welfare, and Services","$7,924,637 ","$32,402,777 "
3911,The Speed Art Museum,2035 South Third Street ,Louisville,KY,40208,http://www.speedmuseum.org,Museums,"$13,130,834 ","$135,689,396 "
9297,The Sphinx Organization,400 Renaissance Center Suite 2550,Detroit,MI,48243,http://sphinxmusic.org,Performing Arts,"$4,157,387 ","$10,418,833 "
8043,The Spring of Tampa Bay,P.O. Box 5147 ,Tampa,FL,33675,http://www.thespring.org/,Social Services,"$4,734,364 ","$2,952,059 "
14141,The Station of the Cross,6325 Sheridan Drive ,Williamsville,NY,14221,http://www.thestationofthecross.com/,Religious Media and Broadcasting,"$1,364,077 ","$3,206,018 "
10609,The Steppingstone Foundation,One Appleton Street 4th Floor,Boston,MA,2116,http://www.tsf.org/,Youth Education Programs and Services,"$5,008,135 ","$5,813,709 "
11886,The Street Trust,618 Northwest Glisan Street Suite 203,Portland,OR,97209,https://www.thestreettrust.org/,Environmental Protection and Conservation,"$969,402 ","$307,193 "
16576,The Stride Center,1212 Broadway Street Suite 400,Oakland,CA,94612,http://www.stridecenter.org/,Social Services,"$1,940,006 ","$903,768 "
18288,The Strong National Museum of Play,One Manhattan Square ,Rochester,NY,14607,https://www.museumofplay.org/,Museums,"$16,319,001 ","$113,180,270 "
13655,The Sun Valley Center for the Arts,"The Center, Ketchum 191 Fifth Street East, Ketchum",Sun Valley,ID,83353,http://sunvalleycenter.org/,Performing Arts,"$2,674,937 ","$6,102,640 "
13197,The Sunlight Foundation,1440 G Street NW ,Washington,DC,20005,http://sunlightfoundation.com/,Advocacy and Education,"$1,377,990 ","$1,589,481 "
8844,The Sunshine Kids Foundation,2814 Virginia Street ,Houston,TX,77098,http://www.sunshinekids.org,Patient and Family Support,"$4,160,019 ","$5,932,416 "
8959,The Supreme Court Historical Society,"224 East Capitol Street, NE ",Washington,DC,20003,http://www.supremecourthistory.org/,"Libraries, Historical Societies and Landmark Preservation","$2,761,803 ","$15,993,866 "
14713,The Taylor Family Foundation,5555 Arroyo Road ,Livermore,CA,94550,http://www.ttff.org/,Patient and Family Support,"$1,719,023 ","$15,184,394 "
8883,The TEAK Fellowship,16 West 22nd Street 3rd Floor,New York,NY,10010,http://www.teakfellowship.org,Youth Education Programs and Services,"$2,892,220 ","$11,204,731 "
4557,The Tech Museum of Innovation,201 South Market Street ,San Jose,CA,95113,http://www.thetech.org,Museums,"$21,777,974 ","$71,029,934 "
12953,The THANC Foundation,PO Box 1021 ,New York,NY,10276,http://www.thancfoundation.org/,Medical Research,"$1,467,344 ","$4,396,862 "
4565,The Tibet Fund,241 East 32nd Street ,New York,NY,10016,http://www.tibetfund.org,Development and Relief Services,"$11,328,770 ","$6,915,129 "
4568,The Toledo Zoo,Two Hippo Way ,Toledo,OH,43609,http://www.toledozoo.org/,Zoos and Aquariums,"$32,329,364 ","$139,032,615 "
9985,The Tony Robbins Foundation,6170 Cornerstone Court East Suite 130,San Diego,CA,92121,http://anthonyrobbinsfoundation.org,Social Services,"$3,882,605 ","$11,340,909 "
11281,The Trevor Project,8704 Santa Monica Boulevard Suite 200,West Hollywood,CA,90069,http://www.thetrevorproject.org,Advocacy and Education,"$7,387,646 ","$9,727,797 "
14029,The Tribe Club,751 Ukrop Way ,Williamsburg,VA,23185,http://www.tribeathletics.com/index.aspx?path=tribeclub,Scholarship and Financial Support,"$5,756,455 ","$6,165,802 "
14630,The Trinity Forum,1000 Vermont Avenue NW Suite 900,Washington,DC,20005,http://www.ttf.org/,Adult Education Programs and Services,"$1,202,698 ","$491,369 "
13951,The Tulsa Symphony Orchestra,117 North Boston Suite 201,Tulsa,OK,74103,http://www.tulsasymphony.org/,Performing Arts,"$2,592,958 ","$1,654,268 "
13420,The Tundra Women's Coalition,P.O. Box 2029 248 Sixth Avenue,Bethel,AK,99559,http://tundrapeace.org/,Social Services,"$3,011,925 ","$7,643,751 "
16904,The Ulman Foundation,1215 East Fort Avenue Suite 104,Baltimore,MD,21230,http://ulmanfund.org/,Patient and Family Support,"$2,880,261 ","$3,507,232 "
15927,The United Way of Amarillo & Canyon,2207 Line Avenue ,Amarillo,TX,79106,https://www.unitedwayama.org/,United Ways,"$4,899,520 ","$5,212,240 "
14820,"The United Way of Clark, Champaign and Madison Counties Ohio",120 South Center Street Second Floor,Springfield,OH,45502,http://www.uwccmc.org/,United Ways,"$1,493,652 ","$1,699,108 "
13648,The United Way of Greater Waterbury,100 North Elm Street 2nd Floor,Waterbury,CT,6702,http://www.unitedwaygw.org/,United Ways,"$4,766,327 ","$1,583,774 "
4628,The United Way of Southwestern Pennsylvania,1250 Penn Avenue 1st Floor,Pittsburgh,PA,15222,https://uwswpa.org/,United Ways,"$38,439,035 ","$32,998,168 "
15736,The United Way of Youngstown and the Mahoning Valley,255 Watt Street ,Youngstown,OH,44505,http://www.ymvunitedway.org/,United Ways,"$3,153,586 ","$7,409,888 "
7320,The Urban Alternative,2821 Prince George ,Dallas,TX,75115,http://tonyevans.org/,Religious Media and Broadcasting,"$12,387,981 ","$9,818,694 "
5907,The V Foundation,14600 Weston Parkway ,Cary,NC,27513,http://www.jimmyv.org,"Diseases, Disorders, and Disciplines","$33,129,624 ","$39,804,514 "
14941,The Valentine Richmond History Center,1015 East Clay Street ,Richmond,VA,23219,http://thevalentine.org/,Museums,"$2,752,417 ","$24,457,130 "
14838,The Valentine Theatre,410 Adams Street ,Toledo,OH,43604,http://www.valentinetheatre.com/index.html,Performing Arts,"$1,720,154 ","$6,644,339 "
8797,The Valerie Fund,2101 Millburn Avenue ,Maplewood,NJ,7040,http://www.thevaleriefund.org/,Patient and Family Support,"$5,083,569 ","$11,237,932 "
14639,The Voter Participation Center,"1707 L Street, NW Suite 950",Washington,DC,20036,http://www.voterparticipation.org/,Advocacy and Education,"$22,459,986 ","$4,161,042 "
16544,The W. Haywood Burns Institute,475 Fourteenth Street Suite 800,Oakland,CA,94612,http://www.burnsinstitute.org/,Advocacy and Education,"$4,378,860 ","$2,650,035 "
5431,The Washington Institute for Near East Policy,"1111 19th Street, NW Suite 500",Washington,DC,20036,http://www.washingtoninstitute.org,"International Peace, Security, and Affairs","$13,418,193 ","$44,230,792 "
11706,The Washington Spectator,1 Union Square West 6th Floor,New York,NY,10003,https://washingtonspectator.org/,Public Broadcasting and Media,"$736,461 ","$2,924 "
18778,The Water Project,17 Depot Street Second Floor,Concord,NH,3301,https://thewaterproject.org/,Development and Relief Services,"$3,395,425 ","$3,434,241 "
11459,The Watershed Institute,31 Titus Mill Road  ,Pennington,NJ,8534,http://www.thewatershed.org/,Environmental Protection and Conservation,"$2,727,632 ","$18,507,343 "
9879,The West End House Boys & Girls Clubs of Allston-Brighton,105 Allston Street ,Allston,MA,2134,http://www.westendhouse.org/,"Youth Development, Shelter, and Crisis Services","$3,853,542 ","$12,941,103 "
5273,The Wetlands Initiative,53 West Jackson Boulevard Suite 1015,Chicago,IL,60604,http://www.wetlands-initiative.org,Environmental Protection and Conservation,"$2,591,048 ","$9,283,642 "
11343,The Wild Animal Sanctuary,1946 County Road 53 ,Keenesburg,CO,80643,http://wildanimalsanctuary.org,Wildlife Conservation,"$18,683,676 ","$13,249,810 "
6768,The Wild Center,45 Museum Drive ,Tupper Lake,NY,12986,http://www.wildcenter.org/,Environmental Protection and Conservation,"$6,068,312 ","$31,553,485 "
17675,The Wildcat Sanctuary,P.O. Box 314 ,Sandstone,MN,55072,http://www.wildcatsanctuary.org/,Wildlife Conservation,"$1,333,808 ","$2,196,166 "
4735,The Wilderness Society,"1615 M Street, NW ",Washington,DC,20036,http://www.wilderness.org,Environmental Protection and Conservation,"$33,149,175 ","$62,625,935 "
15171,The Wing Luke Museum of the Asian Pacific American Experience,719 South King Street ,Seattle,WA,98104,http://www.wingluke.org/,Museums,"$2,691,569 ","$1,708,708 "
4743,The Winston-Salem Foundation,751 West Fourth Street Suite 200,Winston-Salem,NC,27101,http://www.wsfoundation.org,Community Foundations,"$63,714,388 ","$528,661,902 "
13676,The Women's Center of Tarrant County,1723 Hemphill Street ,Fort Worth,TX,76110,http://www.womenscentertc.org/,Social Services,"$4,899,559 ","$10,770,611 "
9449,"The Women's Center, Virginia","133 Park Street, NE ",Vienna,VA,22180,http://www.thewomenscenter.org/,Social Services,"$3,171,610 ","$868,086 "
9507,"The Women's Center, Wisconsin",505 North East Avenue ,Waukesha,WI,53186,http://www.twcwaukesha.org/,Social Services,"$2,162,108 ","$4,380,675 "
9716,The Women's Foundation of Colorado,1901 East Asbury Avenue ,Denver,CO,80208,http://www.wfco.org/,Advocacy and Education,"$3,046,173 ","$23,469,975 "
11311,The Women's Fund Miami-Dade,Suite 208 1330 SW 22nd Street,Miami,FL,33145,http://www.womensfundmiami.org,Advocacy and Education,"$653,893 ","$713,014 "
14426,The Women's Fund of Central Ohio,2323 West Fifth Avenue Suite 230,Columbus,OH,43204,http://www.womensfundcentralohio.org/,Advocacy and Education,"$1,711,840 ","$6,520,845 "
8784,The Women's Home,607 Westheimer Road ,Houston,TX,77006,http://www.thewomenshome.org,Children's and Family Services,"$4,987,334 ","$25,890,754 "
18654,The Women's Project & Productions,55 West End Avenue ,New York,NY,10023,http://wptheater.org,Performing Arts,"$1,507,888 ","$1,069,892 "
15731,The Wooden Floor,1810 North Main Street ,Santa Ana,CA,92706,http://thewoodenfloor.org/,Youth Education Programs and Services,"$3,322,434 ","$13,281,503 "
14836,The Woodlands,134 Shenot Road ,Wexford,PA,15090,http://mywoodlands.org/,Patient and Family Support,"$2,360,054 ","$5,597,725 "
4401,The Woodruff Arts Center,"1280 Peachtree Street, NE ",Atlanta,GA,30309,http://www.woodruffcenter.org,Performing Arts,"$96,256,881 ","$504,119,316 "
8429,The Woodson Center,"1625 K Street, NW Suite 410",Washington,DC,20006,http://woodsoncenter.org/,Housing and Neighborhood Development,"$2,584,779 ","$454,014 "
15138,The Works Museum,9740 Grand Avenue South ,Bloomington,MN,55420,https://www.theworks.org/,Museums,"$1,405,870 ","$584,861 "
11004,The YMCA of Columbia-Willamette,9500 SW Barbur Bouleveard Suite 200,Portland,OR,97219,http://www.ymcacw.org,Multipurpose Human Service Organizations,"$28,548,944 ","$17,423,880 "
8725,The Zoo Society,5400 North Pearl Street ,Tacoma,WA,98407,https://thezoosociety.org/,Zoos and Aquariums,"$2,224,601 ","$8,060,536 "
18668,Theatre at Boston Court,70 North Mentor Avenue ,Pasadena,CA,91106,http://bostoncourtpasadena.org/,Performing Arts,"$1,058,110 ","$295,218 "
15970,Theatre Bay Area,964 Avalon Avenue ,San Francisco,CA,94112,http://www.theatrebayarea.org/,Performing Arts,"$1,203,200 ","$869,046 "
6036,Theatre Communications Group,520 Eighth Avenue 24th Floor,New York,NY,10018,http://www.tcg.org/,Performing Arts,"$8,645,821 ","$6,538,958 "
8932,Theatre for a New Audience,154 Christopher Street Suite 3D,New York,NY,10014,http://www.tfana.org/,Performing Arts,"$5,537,218 ","$18,787,296 "
18670,Theatre Memphis,630 Perkins Extd. ,Memphis,TN,38117,https://theatrememphis.org/,Performing Arts,"$1,520,143 ","$5,625,425 "
6345,Theatre Under The Stars,800 Bagby Suite 200,Houston,TX,77002,http://www.tuts.com,Performing Arts,"$13,997,942 ","$11,041,676 "
18600,Theatre Workshop of Nantucket,53 Main Street Third Floor,Nantucket,MA,2554,https://theatrenantucket.org/,Performing Arts,"$1,141,285 ","$301,137 "
18633,TheatreSquared,477 West Spring Street ,Fayetteville,AR,72701,https://www.theatre2.org/,Performing Arts,"$2,036,118 ","$16,715,342 "
7441,TheatreWorks,P.O. Box 50458 ,Palo Alto,CA,94303,http://www.theatreworks.org/,Performing Arts,"$7,935,690 ","$3,853,654 "
14159,Theodore Roosevelt Conservation Partnership,529 14th Street NW Suite 500,Washington,DC,20045,http://www.trcp.org/,Wildlife Conservation,"$4,434,421 ","$3,803,783 "
15068,Theological Book Network,"3529 Patterson Avenue, SE. ",Grand Rapids,MI,49512,http://theologicalbooknetwork.org/,Religious Activities,"$1,756,122 ","$10,301 "
17378,There With Care,2825 Wilderness Place Suite 100,Boulder,CO,80301,http://therewithcare.org/,Patient and Family Support,"$2,254,348 ","$2,418,629 "
15834,Thermal Belt Outreach Ministry,134 White Drive P.O. Box 834,Columbus,NC,28722,http://www.tboutreach.org/,"Food Banks, Food Pantries, and Food Distribution","$1,250,151 ","$1,471,867 "
10063,Think Small,10 Yorkton Court ,St. Paul,MN,55117,http://www.thinksmall.org/,Children's and Family Services,"$34,358,257 ","$3,967,599 "
7600,Third Street Music School Settlement,235 East Eleventh Street ,New York,NY,10003,http://www.thirdstreetmusicschool.org/,Youth Education Programs and Services,"$8,254,633 ","$17,948,790 "
7361,This Is The Place Foundation,2601 East Sunnyside Avenue ,Salt Lake City,UT,84108,http://www.thisistheplace.org,"Botanical Gardens, Parks, and Nature Centers","$8,201,912 ","$7,843,132 "
