OrgID,Charity Name,Address ,City,State,Zip,Website URL,Category,Cause,Total Expenses,Total Net Assets
17388,Cookie Cart,1119 West Broadway Avenue ,Minneapolis,MN,55411,http://cookiecart.org/,Human Services,"Youth Development, Shelter, and Crisis Services",2459039,4436192
13955,Cookson Hills Christian School,60416 Highway 10 ,Kansas,OK,74347,http://cooksonhills.org/,Human Services,"Youth Development, Shelter, and Crisis Services",2961105,17849646
12047,Cool Girls,1382 Peachtree Street Northeast Suite 100,Atlanta,GA,30309,http://thecoolgirls.org,Human Services,"Youth Development, Shelter, and Crisis Services",613206,543469
11619,Cooperative for Education,2300 Montana Avenue Suite 401,Cincinnati,OH,45211,http://www.cooperativeforeducation.org,International,Development and Relief Services,3298870,2694821
18717,COPD Foundation,3300 Ponce de Leon Boulevard ,Miami,FL,33134,https://www.copdfoundation.org/,Health,Medical Research,9164841,7422807
13967,Copperhead Charities,36750 US Highway 19 North ,Palm Harbor,FL,34684,http://valsparchampionship.com/charity/the-copperheads/,Human Services,Multipurpose Human Service Organizations,13444006,2195573
8674,Coptic Orphans,P.O. Box 2881 ,Merrifield,VA,22116,http://www.copticorphans.org/,International,Development and Relief Services,8297584,24837672
7456,Coral Reef Alliance,1330 Broadway Suite 600,Oakland,CA,94612,http://www.coral.org/,Environment,Environmental Protection and Conservation,3490329,1975141
18310,Coral Restoration Foundation,89111 Overseas Highway ,Tavernier,FL,33070,https://www.coralrestoration.org/,Environment,Environmental Protection and Conservation,2153858,2103723
16984,Cornerstone Assistance Network,3500 Noble Avenue ,Fort Worth,TX,76111,http://www.canetwork.org/home.aspx,Human Services,Social Services,3019958,4486120
6988,Cornerstone Schools Association,306 East Fourth Street ,Royal Oak,MI,48067,http://www.cornerstoneschools.org/,Education,Youth Education Programs and Services,939415,8573533
10549,Cornerstone Schools of Alabama,118 55th Street N. ,Birmingham,AL,35212,http://www.csalabama.org,Education,Youth Education Programs and Services,5037587,8687671
5119,Cornerstone TeleVision,One Signal Hill Drive ,Wall,PA,15148,http://www.ctvn.org,Religion,Religious Media and Broadcasting,5608790,11097372
16009,Cornerstone Theater Company,1892 Marney Avenue ,Los Angeles,CA,90032,http://cornerstonetheater.org/,"Arts, Culture, Humanities",Performing Arts,1366000,1100852
17997,Cornucopia Institute Incorporated,P.O. Box 826 ,Viroqua,WI,54665,https://www.cornucopia.org/,Education,Adult Education Programs and Services,821129,1711621
13815,Coro New York Leadership Center,42 Broadway Suite 2001,New York,NY,10004,http://coronewyork.org/,Education,Adult Education Programs and Services,2619403,1147323
14468,Coro Northern California,233 Sansome Street Suite 400,San Francisco,CA,94104,http://www.coronorcal.org/,Education,Adult Education Programs and Services,2099605,910426
6179,Corporate Accountability,10 Milk Street Suite 610,Boston,MA,2108,http://www.CorporateAccountability.org,Human and Civil Rights,Advocacy and Education,6671972,2891227
7157,Corporation for Jefferson's Poplar Forest,P.O. Box 419 ,Forest,VA,24551,http://www.poplarforest.org/,"Arts, Culture, Humanities","Libraries, Historical Societies and Landmark Preservation",2104881,15199789
3575,Corporation for Supportive Housing,61 Broadway Suite 2300,New York,NY,10006,http://www.csh.org,Community Development,Housing and Neighborhood Development,41839449,41971642
7274,Correctional Peace Officers Foundation,1346 North Market Boulevard ,Sacramento,CA,95834,http://cpof.org/,Human Services,Multipurpose Human Service Organizations,7531488,15122729
6119,COSI Center of Science and Industry,333 West Broad Street ,Columbus,OH,43215,http://www.cosi.org,"Arts, Culture, Humanities",Museums,19337284,18291967
9447,Coulee Region Humane Society,911 Critter Court ,Onalaska,WI,54650,http://www.couleehumane.com/,Animals,"Animal Rights, Welfare, and Services",1297703,6598976
8322,Council for a Strong America,"1212 New York Avenue, NW Suite 300",Washington,DC,20005,http://www.councilforastrongamerica.org/,Research and Public Policy,Social and Public Policy Research,10476457,8642553
13905,Council for Children's Rights,601 East Fifth Street Suite 510,Charlotte,NC,28202,http://cfcrights.org,Human Services,Children's and Family Services,2218046,1203775
5989,Council for Economic Education,122 East 42nd Street Suite 1012,New York,NY,10168,http://www.councilforeconed.org,Education,Adult Education Programs and Services,4268629,2932665
16027,Council for Educational Change,4205 Bonaventure Boulevard Suite 214,Weston,FL,33332,http://changeeducation.org/,Education,Education Policy and Reform,1627469,357540
15486,Council for National Policy,"444 North Capitol Street, NW Suite 830",Washington,DC,20001,http://www.cfnp.org,Research and Public Policy,Social and Public Policy Research,2917221,1448144
10272,Council of Independent Colleges,"One Dupont Circle, NW Suite 320",Washington,DC,20036,http://www.cic.edu,Education,Education Policy and Reform,14261503,54146223
15568,Council of Social Concern,2 Merrimac Street ,Woburn,MA,1801,http://socialconcern.org/,Human Services,Children's and Family Services,2178371,794686
3580,Council on Foreign Relations,58 East 68th Street ,New York,NY,10065,http://www.cfr.org,International,"International Peace, Security, and Affairs",76407300,546027700
7253,Country Music Foundation,222 Fifth Avenue South ,Nashville,TN,37203,http://www.countrymusichalloffame.org,"Arts, Culture, Humanities",Museums,35727545,82978546
9969,Couple to Couple League,4290 Delhi Avenue ,Cincinnati,OH,45238,http://www.ccli.org/,Human and Civil Rights,Advocacy and Education,1713687,608287
15669,Courage Worldwide,"3031 Stanford Ranch Road Suite 2, #339",Rocklin,CA,95765,http://courageworldwide.org/,International,Development and Relief Services,480477,274091
14953,Court Appointed Special Advocates of Collin County,101 East Davis Street ,McKinney,TX,75069,http://www.casaofcollincounty.org/,Human Services,Children's and Family Services,1466576,4435325
9971,Court Appointed Special Advocates of Orange County,1505 East Seventeenth Street Suite 214,Santa Ana,CA,92705,http://www.casaoc.org,Human Services,Children's and Family Services,2608134,4157562
4813,Covenant House,461 Eighth Avenue ,New York,NY,10001,http://www.covenanthouse.org/,Human Services,"Youth Development, Shelter, and Crisis Services",72205214,55561874
11837,Covenant House Alaska,755 A Street ,Anchorage,AK,99501,http://www.covenanthouseak.org/,Human Services,"Youth Development, Shelter, and Crisis Services",7641731,14849133
4982,Covenant House California,1325 North Western Avenue ,Hollywood,CA,90027,http://www.covenanthousecalifornia.org,Human Services,"Youth Development, Shelter, and Crisis Services",13749698,12259211
5581,Covenant House Florida,733 Breakers Avenue ,Fort Lauderdale,FL,33304,http://www.covenanthousefl.org,Human Services,"Youth Development, Shelter, and Crisis Services",8329519,3457093
10060,Covenant House Michigan,2959 Martin Luther King Jr. Boulevard ,Detroit,MI,48208,https://covenanthousemi.org/,Human Services,"Youth Development, Shelter, and Crisis Services",4391345,13822226
8182,Covenant House Missouri,2727 North Kingshighway Boulevard ,St. Louis,MO,63113,http://www.covenanthousemo.org/,Human Services,"Youth Development, Shelter, and Crisis Services",3470575,2114795
9370,Covenant House New Jersey,330 Washington Street ,Newark,NJ,7102,http://www.covenanthousenj.org/,Human Services,"Youth Development, Shelter, and Crisis Services",11670513,16384842
9608,Covenant House New Orleans,611 North Rampart Street ,New Orleans,LA,70112,http://www.covenanthousenola.org/ ,Human Services,"Youth Development, Shelter, and Crisis Services",5827002,6885656
3584,Covenant House New York,550 10th Avenue ,New York,NY,10018,https://ny.covenanthouse.org/,Human Services,"Youth Development, Shelter, and Crisis Services",21782552,4059839
7330,Covenant House Texas,1111 Lovett Boulevard ,Houston,TX,77006,http://www.covenanthousetx.org,Human Services,"Youth Development, Shelter, and Crisis Services",5452597,6968590
6748,Covenant House Washington,"2001 Mississippi Avenue, SE ",Washington,DC,20020,http://www.covenanthousedc.org/,Human Services,"Youth Development, Shelter, and Crisis Services",6559326,3116628
17429,Coyote Hill Christian Children's Home,9501 West Coyote Hill Road P.O. Box 1,Harrisburg,MO,65256,https://coyotehill.org/,Human Services,"Youth Development, Shelter, and Crisis Services",1597259,3579749
16053,Cradle Beach,8038 Old Lakeshore Road ,Angola,NY,14006,http://www.cradlebeach.org/,Human Services,"Youth Development, Shelter, and Crisis Services",2623626,6201832
12402,Cradles to Crayons,155 North Beacon Street ,Boston,MA,2135,http://www.cradlestocrayons.org,Human Services,Children's and Family Services,19025790,16141803
18002,Crayons to Classrooms,1750 Woodman Drive ,Dayton,OH,45420,https://dc2c.org/,Education,Early Childhood Programs and Services,3367529,5465059
11419,Crayons to Computers,1350 Tennessee Avenue ,Cincinnati,OH,45229,http://www.crayons2computers.org,Education,Youth Education Programs and Services,10546426,12952507
10649,Crazy Horse Memorial Foundation,12151 Avenue of the Chiefs ,Crazy Horse,SD,57730,https://crazyhorsememorial.org/,"Arts, Culture, Humanities",Museums,6862826,77596321
5136,CREATE Foundation,213 West Main Street ,Tupelo,MS,38804,http://www.createfoundation.com/,Community Development,Community Foundations,8679808,108869980
16527,Creative Action,1023 Springdale Road Building 3,Austin,TX,78721,https://creativeaction.org/,Human Services,"Youth Development, Shelter, and Crisis Services",4010057,3442458
17200,Creative Capital Foundation,15 Maiden Lane 18th Floor,New York,NY,10038,https://www.creative-capital.org/,"Arts, Culture, Humanities",Performing Arts,5100834,8562583
11730,Creative Commons,PO Box 1866 ,Mountain View,CA,94042,http://www.creativecommons.org,Research and Public Policy,Social and Public Policy Research,4137424,6304976
14094,Creative Ministries,1875 Junction Road ,Manheim,PA,17545,http://wjtl.com/,Religion,Religious Media and Broadcasting,2230474,13393774
16345,Creative Time,59 East 4th Street 6th Floor,New York,NY,10003,http://creativetime.org/,"Arts, Culture, Humanities",Performing Arts,2360131,1516824
14395,Creede Repertory Theatre,P.O. Box 269 124 Main Street,Creede,CO,81130,http://www.creederep.org/,"Arts, Culture, Humanities",Performing Arts,1788289,3771682
11705,Crescent Project,P. O. Box 681924 ,Franklin,TN,37068,http://crescentproject.org,Religion,Religious Activities,2029252,502739
18547,Crested Butte Music Festival,P.O. Box 2117 ,Crested Butte,CO,81224,https://crestedbuttemusicfestival.org/,"Arts, Culture, Humanities",Performing Arts,940667,735671
18276,Creutzfeldt-Jakob Disease Foundation,3610 W. Market Street Suite 110,Akron,OH,44333,https://cjdfoundation.org/,Health,"Diseases, Disorders, and Disciplines",874748,2009032
11448,Crisis Aid International,5427 Telegraph Rd. ,St. Louis,MO,63129,http://www.crisisaid.org,International,Development and Relief Services,3017033,2811065
9867,Crisis Assistance Ministry,500-A Spratt Street ,Charlotte,NC,28206,http://www.crisisassistance.org,Human Services,Social Services,16185604,7230066
8592,Crisis Control Ministry,200 East Tenth Street ,Winston-Salem,NC,27101,http://www.crisiscontrol.org,Human Services,Social Services,4575606,1849170
17360,Crisis Pregnancy Center of Tidewater,1100 Madison Plaza ,Chesapeake,VA,23320,http://cpcfriends.org/,Health,Treatment and Prevention Services,1655095,1068587
3586,CRISTA Ministries,19303 Fremont Avenue North ,Seattle,WA,98133,http://www.crista.org,Religion,Religious Activities,124131329,101962196
3587,Crohn's & Colitis Foundation ,733 Third Avenue Suite 510,New York,NY,10017,http://www.ccfa.org,Health,"Diseases, Disorders, and Disciplines",73648875,9054773
15240,Crooked Tree Arts Center,461 East Mitchell Street ,Petoskey,MI,49770,https://www.crookedtree.org/,"Arts, Culture, Humanities",Performing Arts,2164748,6517889
11283,Cross International,600 Southwest Third Street Suite 2201,Pompano Beach,FL,33060,http://www.crossinternational.org/,International,Humanitarian Relief Supplies,104086310,4563160
13269,Cross Roads House,600 Lafayette Road ,Portsmouth,NH,3801,http://www.crossroadshouse.org,Human Services,Homeless Services,1845772,5840943
6272,Crossnore School,100 Dar Drive ,Crossnore,NC,28616,http://www.crossnoreschool.org,Human Services,"Youth Development, Shelter, and Crisis Services",19107217,27074258
11026,CrossOver Healthcare Ministry,8600 Quioccasin Road Suite 101,Richmond,VA,23229,http://www.crossoverministry.org,Health,Treatment and Prevention Services,7769006,2691630
11038,Crossroads Center,702 West Fourteenth Street ,Hastings,NE,68901,http://www.crossroadsmission.com,Human Services,Homeless Services,1797735,4151225
14416,Crossroads of Michigan,2424 West Grand Boulevard ,Detroit,MI,48208,http://crossroadsofmichigan.org/,Human Services,Social Services,1311875,1908711
11267,Crossroads Prison Ministries,"2480 44th Street, SE. ",Grand Rapids,MI,49512,https://cpministries.org/,Religion,Religious Activities,2521461,1775543
11904,Crossroads Safehouse, P.O. Box 993 ,Fort Collins,CO,80522,http://www.crossroadssafehouse.org,Human Services,Multipurpose Human Service Organizations,1580168,4675006
10460,Crossroads Urban Center,347 South 400 East ,Salt Lake City,UT,84111,https://www.crossroadsurbancenter.org/,Human Services,Social Services,1938874,1637850
15490,Crosstown Learning Center,2501 East Archer ,Tulsa,OK,74110,http://www.crosstowntulsa.org/,Human Services,Children's and Family Services,1975171,8324590
11337,Crosswinds Youth Services,1407 Dixon Boulevard ,Cocoa,FL,32922,http://www.crosswindsyouthservices.org/,Human Services,Children's and Family Services,3187748,3756787
