OrgID,charity_name,cause,category,address,City,state,zip,web_url,total_expenses,total_net_assets,class
12244,DISCOVERY Children's Museum,Museums,"Arts, Culture, Humanities",360 Promenade Place ,Las Vegas,NV,89106,https://www.discoverykidslv.org/,"$5,612,252","$42,635,568",0
14701,Discovery Green Conservancy,"Botanical Gardens, Parks, and Nature Centers",Environment,1500 McKinney ,Houston,TX,77010,http://www.discoverygreen.com/,"$7,581,958","$45,223,306",0
9757,Discovery Institute,Social and Public Policy Research,Research and Public Policy,208 Columbia Street ,Seattle,WA,98104,http://www.discovery.org/,"$6,303,202","$6,894,939",0
17310,Discovery Museum,Museums,"Arts, Culture, Humanities",177 Main Street ,Acton,MA,1720,http://discoverymuseums.org/,"$2,492,266","$8,778,589",0
5500,Discovery Place,Museums,"Arts, Culture, Humanities",301 North Tryon Street ,Charlotte,NC,28202,http://www.discoveryplace.org,"$14,325,031","$113,173,811",0
15768,Discovery World,Museums,"Arts, Culture, Humanities",500 North Harbor Drive ,Milwaukee,WI,53202,http://www.discoveryworld.org/,"$8,782,750","$53,029,617",0
5467,District of Columbia College Access Program,Scholarship and Financial Support,Education,"1425 K Street, NW Suite 200",Washington,DC,20005,http://www.dccap.org/,"$8,958,039","$95,829,293",2
3627,DKT International,Development and Relief Services,International,1001 Connecticut Ave. NW Suite 800,Washington,DC,20036,http://www.dktinternational.org,"$226,289,180","$193,504,761",2
9374,Do Something,"Youth Development, Shelter, and Crisis Services",Human Services,19 West 21st Street 8th Floor,New York,NY,10010,http://www.dosomething.org,"$10,314,756","$14,912,560",0
13211,Doctors Care,Treatment and Prevention Services,Health,609 West Littleton Boulevard Suite 100,Littleton,CO,80120,http://www.drscare.org,"$2,305,935","$5,630,676",0
3628,"Doctors Without Borders, USA",Development and Relief Services,International,40 Rector Street 16th Floor,New York,NY,10006,http://www.doctorswithoutborders.org,"$426,900,720","$237,779,952",3
6416,Doernbecher Children's Hospital Foundation,Treatment and Prevention Services,Health,3181 S.W. Sam Jackson Park Road ,Portland,OR,97239,http://www.doernbecherfoundation.org,"$19,465,049","$86,769,956",0
5781,Dogs for Better Lives,"Animal Rights, Welfare, and Services",Animals,10175 Wheeler Road ,Central Point,OR,97502,https://dogsforbetterlives.org/,"$3,813,431","$16,947,766",1
17618,Dogwood Alliance,Environmental Protection and Conservation,Environment,P.O. Box 7645 ,Asheville,NC,28802,https://www.dogwoodalliance.org/,"$1,748,382","$2,696,396",1
5851,Doheny Eye Institute,Medical Research,Health,Post Office Box 86228 ,Los Angeles,CA,90086,http://www.doheny.org/,"$21,566,866","$178,126,968",0
7957,Dollar Energy Fund,Social Services,Human Services,P.O. Box 42329 ,Pittsburgh,PA,15203,http://www.dollarenergy.org/,"$18,060,776","$29,594,050",1
14291,Domestic Abuse Intervention Services,Social Services,Human Services,2102 Fordem Avenue ,Madison,WI,53704,http://abuseintervention.org/,"$3,040,260","$5,706,393",1
15314,Domestic Abuse Project,Social Services,Human Services,1121 NE Jackson Street Suite 105,Minneapolis,MN,55413,http://www.domesticabuseproject.com/,"$1,660,506","$447,223",1
16392,Domestic Abuse Project of Delaware County,Social Services,Human Services,14 West Second Street ,Media,PA,19063,http://www.dapdc.org/,"$2,223,460","$2,041,783",1
13827,Domestic Violence Center of Chester County,Social Services,Human Services,P.O. Box 832 ,West Chester,PA,19381,http://www.dvccc.com/,"$2,349,845","$3,664,149",1
13958,"Domestic Violence Intervention Services, Inc. (DVIS)",Social Services,Human Services,3124 E. Apache Street ,Tulsa,OK,74110,http://www.dvis.org,"$6,272,092","$18,200,847",1
15259,Domestic Violence Project,Social Services,Human Services,P.O. Box 9459 ,Canton,OH,44711,http://dvpi.squawqr.com/,"$2,316,790","$1,799,395",1
6561,Domestic Violence Solutions for Santa Barbara County,Social Services,Human Services,P.O. Box 1536 ,Santa Barbara,CA,93102,http://www.dvsolutions.org/,"$1,883,346","$3,683,843",1
18704,Donate Life America,"Diseases, Disorders, and Disciplines",Health,701 East Byrd Street 16th Floor,Richmond,VA,23219,https://www.donatelife.net/,"$1,825,259","$1,314,017",0
9284,DonorsChoose,Youth Education Programs and Services,Education,134 West 37th St. Floor 11,New York,NY,10018,http://www.donorschoose.org,"$130,809,189","$90,475,783",2
8581,Doorways for Women and Families,Social Services,Human Services,P.O. Box 100185 ,Arlington,VA,22210,http://www.doorwaysva.org/,"$4,660,658","$6,244,981",1
8104,DOROT,Social Services,Human Services,171 West 85th Street ,New York,NY,10024,http://www.dorotusa.org,"$8,045,366","$26,337,103",1
10568,Double H Ranch,Patient and Family Support,Health,97 Hidden Valley Road ,Lake Luzerne,NY,12846,http://www.doublehranch.org/,"$4,330,708","$18,890,588",1
8742,Doug Flutie Jr. Foundation For Autism,"Diseases, Disorders, and Disciplines",Health,P.O. Box 2157 ,Framingham,MA,1703,http://www.flutiefoundation.org/,"$1,226,327","$2,447,065",0
12512,DoveLewis Emergency Animal Hospital,"Animal Rights, Welfare, and Services",Animals,1945 NW Pettygrove Street ,Portland,OR,97209,http://www.dovelewis.org/,"$16,036,424","$8,820,025",1
14124,Downline Ministries,Religious Activities,Religion,6027 Walnut Grove Road Suite 410,Memphis,TN,38120,http://www.downlineministries.com/,"$1,600,190","$956,709",2
9155,Downtown Cleveland Alliance,Housing and Neighborhood Development,Community Development,1010 Eurclid Avenue Third Floor,Cleveland,OH,44115,http://downtowncleveland.com,"$7,619,056","$4,075,302",1
9361,Downtown Community Television Center,Performing Arts,"Arts, Culture, Humanities",87 Lafayette Street ,New York,NY,10013,http://www.dctvny.org/,"$6,128,006","$4,005,586",0
9643,Downtown Rescue Mission,Rescue Missions,Human Services,1400 Evangel Drive ,Huntsville,AL,35816,http://www.downtownrescuemission.org,"$8,473,047","$9,573,487",0
9461,Downtown Women's Center,Homeless Services,Human Services,442 South San Pedro Street ,Los Angeles,CA,90013,http://www.downtownwomenscenter.org/,"$10,935,298","$16,891,322",1
11077,Dr. Susan Love Foundation for Breast Cancer Research,Medical Research,Health,Suite 1000 16133 Ventura Blvd.,Encino,CA,91436,http://drsusanloveresearch.org/,"$2,512,665","$2,033,076",0
6518,DREAM,"Youth Development, Shelter, and Crisis Services",Human Services,1991 Second Avenue Second Floor,New York,NY,10029,https://www.wearedream.org/,"$17,592,839","$53,355,135",0
9630,Dream Factory,Patient and Family Support,Health,410 West Chestnut St. Suite 530,Louisville,KY,40202,http://www.dreamfactoryinc.org,"$2,290,185","$4,201,442",1
9892,Dream Foundation,Patient and Family Support,Health,1528 Chapala Street Suite 304,Santa Barbara,CA,93101,http://www.dreamfoundation.org/,"$3,407,288","$1,488,407",1
16105,Dreamchaser PMU Rescue & Rehabilitation,"Animal Rights, Welfare, and Services",Animals,6340 Kincheloe Drive ,Falcon,MO,65470,http://www.dreamchaserpmu.org/,"$1,374,987","$579,032",1
9624,Dreams Come True of Jacksonville,Patient and Family Support,Health,6803 Southpoint Parkway ,Jacksonville,FL,32216,http://www.dreamscometrue.org/,"$2,416,223","$5,826,492",1
7904,DreamSpring,Housing and Neighborhood Development,Community Development,2000 Zearing Ave. NW ,Albuquerque,NM,87104,https://dreamspring.org,"$9,848,681","$15,377,612",1
12702,DreamYard Project,Youth Education Programs and Services,Education,1085 Washington Avenue Ground Floor,Bronx,NY,10456,http://www.dreamyard.com,"$5,969,931","$2,778,739",0
9703,Dress for Success Houston,Social Services,Human Services,3310 Eastside Street ,Houston,TX,77098,http://dfshouston.org/,"$2,253,948","$14,014,184",1
7942,Dress for Success Worldwide,Social Services,Human Services,32 East 31st Street Seventh Floor,New York,NY,10016,http://www.dressforsuccess.org/,"$20,807,514","$5,564,796",1
16851,D-Rev Design for the Other Ninety Percent,Medical Research,Health,695 Minnesota Street ,San Francisco,CA,94107,http://www.d-rev.org/,"$1,984,168","$1,041,259",0
9364,Drisha Institute for Jewish Education,Religious Activities,Religion,1501 Broadway Suite 505A,New York,NY,10036,http://www.drisha.org/,"$2,164,462","$4,833,587",2
6230,Drug Policy Alliance,Social and Public Policy Research,Research and Public Policy,131 West 33rd St 15th Floor,New York,NY,10001,http://www.drugpolicy.org,"$15,606,552","$-5,164,691",0
16059,Drugs for Neglected Diseases Initiative North America,Medical Research,Health,40 Wall Street 24th Floor,New York,NY,10005,http://www.dndina.org/,"$6,026,040","$500,885",0
12812,Dubuque County Historical Society,Museums,"Arts, Culture, Humanities",350 East Third Street ,Dubuque,IA,52001,http://www.mississippirivermuseum.com,"$6,923,090","$37,286,737",0
14181,Dubuque Regional Humane Society,"Animal Rights, Welfare, and Services",Animals,4242 Chavenelle Road ,Dubuque,IA,52002,http://www.dbqhumane.org/,"$1,306,899","$4,610,848",1
3610,Dumb Friends League,"Animal Rights, Welfare, and Services",Animals,2080 South Quebec Street ,Denver,CO,80231,http://www.ddfl.org/,"$21,384,236","$127,291,303",1
14735,DuPage Children's Museum,Museums,"Arts, Culture, Humanities",301 North Washington Street ,Naperville,IL,60540,https://dupagechildrens.org/,"$3,905,438","$4,023,386",0
18638,DuPage Community Foundation,Community Foundations,Community Development,3000 Woodcreek Drive Suite 310,Downers Grove,IL,60515,http://dupagefoundation.org/,"$8,780,138","$80,593,137",1
18187,Dupage Health Coalition,Treatment and Prevention Services,Health,511 Thornhill Drive Suite C,Carol Stream,IL,60188,https://accessdupage.org,"$2,589,828","$2,469,070",0
12278,DuPage PADS,Homeless Services,Human Services,601 West Liberty ,Wheaton,IL,60187,http://dupagepads.org/,"$4,837,439","$4,420,947",1
8985,Durham Rescue Mission,Rescue Missions,Human Services,P.O. Box 11858 ,Durham,NC,27703,http://www.durhamrescuemission.org,"$13,144,025","$16,755,386",0
6764,Dutchess County SPCA,"Animal Rights, Welfare, and Services",Animals,636 Violet Avenue ,Hyde Park,NY,12538,https://dcspca.org/,"$2,016,618","$6,173,031",1
18432,Dwelling Place,Social Services,Human Services,940 44th Avenue Northeast Unit #21307,Columbia Heights,MN,55421,http://www.thedwellingplaceshelter.org,"$743,858","$1,309,479",1
18201,Dynamic Catholic Institute,Religious Activities,Religion,13280 Chapman Avenue Tower of Hope- 9th Floor,Garden Grove,CA,92840,https://dynamiccatholic.com/,"$22,862,132","$24,945,134",2
6640,Dystonia Medical Research Foundation,Medical Research,Health,One East Wacker Drive Suite 1730,Chicago,IL,60601,http://www.dystonia-foundation.org/,"$2,670,058","$3,674,726",0
11965,Dystrophic Epidermolysis Bullosa Research Association of America (debra of America),"Diseases, Disorders, and Disciplines",Health,75 Broad Street Suite 300,New York,NY,10004,http://www.debra.org/,"$2,153,808","$2,118,883",0
12599,dZi Foundation,Development and Relief Services,International,565 Sherman Street Suite 7,Ridgway,CO,81432,http://www.dzi.org,"$1,394,152","$1,785,394",2
3758,e3 Partners Ministries,Religious Activities,Religion,2001 West Plano Parkway Suite 2600,Plano,TX,75075,http://www.e3partners.org/,"$15,053,272","$6,725,504",2
11841,Eagle Mount,Patient and Family Support,Health,6901 Goldenstein Lane ,Bozeman,MT,59715,http://www.eaglemount.org,"$1,795,324","$9,272,300",1
12722,Eagle Ranch,"Youth Development, Shelter, and Crisis Services",Human Services,5500 Union Church Road ,Flowery Branch,GA,30542,http://www.eagleranch.org,"$4,856,524","$7,025,530",0
3635,Earth Day Network,Environmental Protection and Conservation,Environment,"1752 NStreet, NW Suite 700",Washington,DC,20036,http://www.earthday.org/,"$2,302,615","$2,421,152",1
10076,Earth Force,Environmental Protection and Conservation,Environment,135 Park Avenue West ,Denver,CO,80205,http://www.earthforce.org/,"$1,189,132","$371,855",1
3636,Earth Island Institute,Environmental Protection and Conservation,Environment,2150 Allston Way Suite 460,Berkeley,CA,94704,http://www.earthisland.org,"$10,303,392","$14,143,244",1
13835,EarthEcho International,Environmental Protection and Conservation,Environment,2101 L Street NW Suite 800,Washington,DC,20037,http://earthecho.org/,"$965,343","$359,228",1
3638,Earthjustice,Environmental Protection and Conservation,Environment,50 California Street Suite 500,San Francisco,CA,94111,http://www.earthjustice.org,"$78,445,477","$170,001,650",1
7752,Earthplace,"Botanical Gardens, Parks, and Nature Centers",Environment,10 Woodside Lane ,Westport,CT,6881,http://www.earthplace.org/,"$2,468,165","$2,640,130",0
9314,EarthRights International,"International Peace, Security, and Affairs",International,"1612 K Street, NW Suite 401",Washington,DC,20006,http://www.earthrights.org,"$4,253,529","$8,569,637",1
3637,EarthShare,Environmental Protection and Conservation,Environment,7735 Old Georgetown Road Suite 510,Bethesda,MD,20814,http://www.earthshare.org,"$5,014,532","$1,145,246",1
5809,EarthShare California,Environmental Protection and Conservation,Environment,870 Market Street Suite 703,San Francisco,CA,94102,http://www.earthshareca.org,"$711,845","$-93,948",1
8995,EarthShare Georgia,Environmental Protection and Conservation,Environment,"715 Peachtree Street, NE Suites 100 & 200",Atlanta,GA,30308,http://www.earthsharega.org/,"$611,620","$70,704",1
7305,EarthShare Texas,Environmental Protection and Conservation,Environment,8225 Crosscreek Drive #144842,Austin,TX,78714,http://www.earthshare-texas.org/,"$912,695","$438,062",1
3639,Earthwatch Institute,Non-Medical Science & Technology Research,Research and Public Policy,"2nd Floor, Suite #1-1 1380 Soldiers Field Road",Boston,MA,2135,http://www.earthwatch.org,"$7,652,869","$3,281,014",0
10498,EARTHWORKS,Environmental Protection and Conservation,Environment,"1612 K Street, NW Suite 808",Washington,DC,20006,http://www.earthworksaction.org/,"$4,033,080","$1,782,585",1
14460,East Bay Alliance for A Sustainable Economy,Social Services,Human Services,360 14th Street 4th Floor,Oakland,CA,94612,http://www.workingeastbay.org/,"$1,387,752","$2,609,111",1
3640,East Bay Community Foundation,Community Foundations,Community Development,200 Frank Ogawa Plaza ,Oakland,CA,94612,http://www.eastbaycf.org,"$59,737,677","$251,650,901",3
4250,East Bay SPCA,"Animal Rights, Welfare, and Services",Animals,8323 Baldwin Street ,Oakland,CA,94621,http://www.eastbayspca.org,"$9,920,191","$21,233,429",1
10837,East Coast Greenway,Environmental Protection and Conservation,Environment,5826 Fayetteville Road Suite 210,Durham,NC,27713,http://www.greenway.org/,"$1,024,722","$852,742",1
10818,East Cooper Community Outreach,Social Services,Human Services,1145 Six Mile Road ,Mount Pleasant,SC,29466,http://eccocharleston.org/,"$2,041,650","$2,624,163",1
6873,East Harlem Tutorial Program,Youth Education Programs and Services,Education,2050 Second Avenue ,New York,NY,10029,http://www.ehtp.org/,"$9,909,602","$23,151,721",0
6297,East Lake Foundation,Housing and Neighborhood Development,Community Development,2606 Alston Drive ,Atlanta,GA,30317,http://www.eastlakefoundation.org,"$5,569,244","$44,110,048",1
7652,East Side House,Social Services,Human Services,337 Alexander Avenue ,Bronx,NY,10454,http://www.eastsidehouse.org,"$22,492,480","$34,458,113",1
15481,East Tennessee PBS,Public Broadcasting and Media,"Arts, Culture, Humanities",1611 East Magnolia Avenue ,Knoxville,TN,37917,http://www.easttennesseepbs.org/home/,"$3,226,987","$3,096,051",0
15408,East Texas Crisis Center,Social Services,Human Services,P.O. Box 7060 ,Tyler,TX,75711,http://etcc.org/,"$2,029,464","$5,190,934",1
6361,East Texas Food Bank,"Food Banks, Food Pantries, and Food Distribution",Human Services,3201 Robertson Road ,Tyler,TX,75701,http://www.easttexasfoodbank.org/,"$33,148,890","$14,083,903",1
7665,Eastern Illinois Foodbank,"Food Banks, Food Pantries, and Food Distribution",Human Services,2405 North Shore Drive ,Urbana,IL,61802,http://www.eifoodbank.org/,"$18,291,528","$5,897,968",1
14608,Eastern Market Corporation,Housing and Neighborhood Development,Community Development,2934 Russell Street ,Detroit,MI,48207,http://detroiteasternmarket.com/,"$6,061,333","$8,590,294",1
15028,Eastern Music Festival,Performing Arts,"Arts, Culture, Humanities",200 North Davie Street Suite 303,Greensboro,NC,27401,http://easternmusicfestival.org/,"$2,320,705","$1,048,930",0
12520,Eastside Baby Corner,Children's and Family Services,Human Services,1510 Northwest Maple Street ,Issaquah,WA,98027,http://babycorner.org/,"$6,304,184","$1,500,098",0
7454,Eastside College Preparatory School,Youth Education Programs and Services,Education,1041 Myrtle Street ,East Palo Alto,CA,94303,http://www.eastside.org/,"$8,870,822","$135,140,674",0
7512,East-West Center Foundation,"International Peace, Security, and Affairs",International,1601 East-West Road ,Honolulu,HI,96848,http://www.eastwestcenter.org/support-the-ewc/,"$919,089","$14,553,155",1
